transaction_id,product_name,amount,customer_full_name,transaction_date,branch
9938,USB Flash Drive,1200,Katherine Ibarra,2025-08-28,alex
9939,Monitor,3000,Juan House,2025-08-28,tanta
9940,Printer,27000,Dana Wolf,2025-08-28,alex
9941,USB Flash Drive,750,Christopher Long,2025-08-28,cairo
9942,Laptop,96000,Michael Vega,2025-08-28,cairo
9943,USB Flash Drive,1200,Sara Brown,2025-08-28,alex
9944,Headphones,2400,Charles Crawford,2025-08-28,tanta
9945,Printer,9000,Jeremiah Jenkins,2025-08-28,tanta
9946,Monitor,15000,Olivia Johnson,2025-08-28,tanta
9947,Laptop,120000,Vanessa Curtis,2025-08-28,cairo
9948,USB Flash Drive,1500,Angela Wilkerson,2025-08-28,cairo
9949,Monitor,3000,Gwendolyn Bailey,2025-08-28,cairo
9950,Headphones,3200,Christina Fowler,2025-08-28,tanta
9951,Headphones,4000,Jackie Bruce,2025-08-28,cairo
9952,Laptop,72000,Cheryl Moran,2025-08-28,alex
9953,Laptop,48000,Roger Jones,2025-08-28,tanta
9954,Keyboard,3500,Sydney Mccann,2025-08-28,tanta
9955,Headphones,5600,Jamie Brown,2025-08-28,tanta
9956,USB Flash Drive,750,Elizabeth Bentley,2025-08-28,alex
9957,Headphones,800,Terry Miller,2025-08-28,alex
9958,Headphones,4000,Christopher Lynch,2025-08-28,tanta
9959,Mouse,500,Haley Colon,2025-08-28,alex
9960,Mouse,2000,Adriana Dalton,2025-08-28,cairo
9961,Monitor,21000,Troy Hood,2025-08-28,alex
9962,USB Flash Drive,300,Angela Davidson,2025-08-28,cairo
9963,USB Flash Drive,900,Whitney Gregory,2025-08-28,tanta
9964,Laptop,108000,Morgan Williams,2025-08-28,tanta
9965,Printer,31500,Cindy Hansen,2025-08-28,alex
9966,Printer,13500,Billy Beard,2025-08-28,cairo
9967,Headphones,7200,Melinda Greene,2025-08-28,tanta
9968,USB Flash Drive,150,Jamie Wright,2025-08-28,cairo
9969,Headphones,3200,Sharon Turner,2025-08-28,alex
9970,Printer,9000,Justin Nguyen,2025-08-28,cairo
9971,Laptop,12000,Thomas Diaz,2025-08-28,cairo
9972,Headphones,5600,John Williams,2025-08-28,cairo
9973,Mouse,1750,Misty Villa,2025-08-28,tanta
9974,Printer,36000,Matthew Anderson,2025-08-28,alex
9975,Mouse,2250,Gregory Harris,2025-08-28,tanta
9976,Keyboard,5000,Thomas Young,2025-08-28,alex
9977,Mouse,250,Sophia Parker,2025-08-28,alex
9978,USB Flash Drive,750,Tyler Davis,2025-08-28,alex
9979,Monitor,6000,Joseph Lewis,2025-08-28,alex
9980,Printer,40500,Sarah Villegas,2025-08-28,cairo
9981,Laptop,96000,Howard Martin,2025-08-28,cairo
9982,Printer,36000,Kathy Ochoa,2025-08-28,cairo
9983,Laptop,24000,Sandra English,2025-08-28,tanta
9984,Headphones,5600,Scott Williams,2025-08-28,cairo
9985,Keyboard,4000,Rhonda Johnson,2025-08-28,cairo
9986,Printer,27000,Stacey Morris,2025-08-28,tanta
9987,Laptop,60000,Lisa Henry,2025-08-28,alex
9988,Mouse,1000,Rachael Reid,2025-08-28,cairo
9989,Laptop,108000,Tamara Scott,2025-08-28,tanta
9990,Printer,40500,Raymond James,2025-08-28,tanta
9991,Printer,22500,Dennis Gill,2025-08-28,alex
9992,USB Flash Drive,1200,Elizabeth Roberts,2025-08-28,alex
9993,Monitor,30000,Kelly Miller,2025-08-28,cairo
9994,USB Flash Drive,600,Stephanie Short,2025-08-28,alex
9995,Headphones,800,Autumn Hall,2025-08-28,tanta
9996,Printer,9000,Stephanie Grant,2025-08-28,alex
9997,Headphones,800,Alan Powers,2025-08-28,cairo
9998,Keyboard,500,Isabella Lee,2025-08-28,alex
9999,Printer,31500,Deborah Martinez,2025-08-28,alex
10000,Monitor,27000,Lindsay Ellis,2025-08-28,alex
10001,Monitor,9000,Emily Oconnor,2025-08-28,alex
10002,USB Flash Drive,750,Emma Mendoza,2025-08-28,tanta
10003,USB Flash Drive,1350,Julian Rios,2025-08-28,alex
10004,Printer,40500,Cynthia Ruiz,2025-08-28,alex
10005,Laptop,96000,Billy Beard,2025-08-28,cairo
10006,USB Flash Drive,450,Dustin Martinez,2025-08-28,alex
10007,Mouse,2000,Gloria Howard,2025-08-28,tanta
10008,Headphones,8000,Vanessa Pierce,2025-08-28,tanta
10009,Laptop,60000,Lisa Harris,2025-08-28,alex
10010,Printer,18000,Vincent Reilly,2025-08-28,cairo
10011,Keyboard,1500,Tammy Whitney,2025-08-28,cairo
10012,Laptop,48000,Sarah Cruz,2025-08-28,tanta
10013,Laptop,60000,Kristen Walton,2025-08-28,cairo
10014,Mouse,2250,Michael Moore,2025-08-28,cairo
10015,Monitor,12000,Crystal Taylor,2025-08-28,cairo
10016,Printer,18000,Jesse Hendricks,2025-08-28,tanta
10017,Monitor,18000,Mary Andersen,2025-08-28,tanta
10018,Printer,45000,Natalie Hoover,2025-08-28,alex
10019,Laptop,24000,Patrick Gardner,2025-08-28,tanta
10020,USB Flash Drive,750,Jill Goodman,2025-08-28,cairo
10021,Headphones,6400,Charles Herring,2025-08-28,tanta
10022,Laptop,36000,Amber Wright,2025-08-28,tanta
10023,Laptop,12000,Jacqueline Johnson,2025-08-28,alex
10024,Mouse,1500,Amy Cruz,2025-08-28,alex
10025,Mouse,250,Tara Marsh,2025-08-28,tanta
10026,Keyboard,3500,Chelsea Mejia,2025-08-28,cairo
10027,Printer,27000,Linda Jones,2025-08-28,alex
10028,Printer,36000,Charles Herring,2025-08-28,tanta
10029,Printer,4500,Anne Graham,2025-08-28,tanta
10030,Monitor,27000,Julie Stewart,2025-08-28,cairo
10031,Mouse,1750,Erin Carpenter,2025-08-28,tanta
10032,Headphones,5600,Rickey Bennett,2025-08-28,tanta
10033,Monitor,18000,Jamie Ramos,2025-08-28,alex
10034,Printer,22500,Elizabeth Jackson,2025-08-28,tanta
10035,USB Flash Drive,900,Chad Edwards,2025-08-28,cairo
10036,Monitor,24000,Christine Figueroa,2025-08-28,cairo
10037,Mouse,750,Allison Barnes,2025-08-28,cairo
10038,USB Flash Drive,1350,Kevin Garcia,2025-08-28,cairo
10039,Printer,40500,Nicole Shepherd,2025-08-28,cairo
10040,Headphones,8000,Janet Greene,2025-08-28,alex
10041,Keyboard,2000,Mary Anderson,2025-08-28,cairo
10042,Mouse,2500,Keith Mckee,2025-08-28,cairo
10043,USB Flash Drive,750,Joshua Reyes,2025-08-28,tanta
10044,Headphones,3200,Carolyn Vasquez,2025-08-28,tanta
10045,USB Flash Drive,1500,James Hancock,2025-08-28,cairo
10046,Laptop,36000,Jill Stephens,2025-08-28,tanta
10047,Monitor,24000,David Jackson,2025-08-28,cairo
10048,Monitor,3000,Robert Lee,2025-08-28,alex
10049,Mouse,1500,Mike Gray,2025-08-28,alex
10050,USB Flash Drive,1050,Brett Clark,2025-08-28,cairo
10051,Laptop,24000,George Buck,2025-08-28,tanta
10052,Keyboard,2500,Matthew Brown,2025-08-28,alex
10053,Headphones,5600,John Murphy,2025-08-28,alex
10054,Laptop,36000,William Bryant,2025-08-28,cairo
10055,Monitor,6000,Kyle Price,2025-08-28,cairo
10056,Printer,22500,Wendy Foley,2025-08-28,alex
10057,Headphones,4000,Mitchell Lopez,2025-08-28,alex
10058,Headphones,7200,Susan Griffin,2025-08-28,alex
10059,Keyboard,4000,Travis Moreno,2025-08-28,alex
10060,USB Flash Drive,750,Michelle Green,2025-08-28,cairo
10061,Keyboard,3500,Michael Smith,2025-08-28,cairo
10062,Printer,13500,Derek Anderson,2025-08-28,cairo
10063,Mouse,2000,Warren Wiley,2025-08-28,cairo
10064,Keyboard,3000,Anna Krause,2025-08-28,tanta
10065,Mouse,1500,Nicholas Rogers,2025-08-28,cairo
10066,Keyboard,2500,Adrienne Mata,2025-08-28,alex
10067,Keyboard,4000,Scott Smith,2025-08-28,cairo
10068,Laptop,24000,Eric King,2025-08-28,alex
10069,Printer,13500,Katelyn Patterson,2025-08-28,cairo
10070,Headphones,4800,Kim Murphy,2025-08-28,cairo
10071,Monitor,3000,Jennifer Hudson,2025-08-28,alex
10072,Keyboard,4000,Autumn Lozano,2025-08-28,tanta
10073,Printer,18000,Brenda Fuentes,2025-08-28,tanta
10074,Keyboard,4500,Brianna Johnson,2025-08-28,cairo
10075,USB Flash Drive,1200,Sally Acevedo,2025-08-28,alex
10076,USB Flash Drive,1200,Sarah Cruz,2025-08-28,tanta
10077,Monitor,15000,Michael Alvarez,2025-08-28,tanta
10078,Headphones,6400,Robert Bowman,2025-08-28,tanta
10079,Printer,31500,Emily Carroll,2025-08-28,tanta
10080,Mouse,1000,Raymond Mathis,2025-08-28,alex
10081,USB Flash Drive,1500,Joseph Smith,2025-08-28,alex
10082,Laptop,36000,Kristi Bailey,2025-08-28,tanta
10083,Keyboard,4000,Sandy Walter,2025-08-28,cairo
10084,Monitor,12000,Christine Sparks,2025-08-28,cairo
10085,Printer,18000,Tina Hanson,2025-08-28,cairo
10086,Mouse,2000,Laura Thompson,2025-08-28,alex
10087,USB Flash Drive,1350,Monica Garcia,2025-08-28,cairo
10088,Printer,45000,Ashley Johnson,2025-08-28,alex
10089,Monitor,21000,Lindsey Mcbride,2025-08-28,alex
10090,Keyboard,2000,Mary Larson,2025-08-28,cairo
10091,Laptop,24000,Mark Davis,2025-08-28,cairo
10092,Mouse,250,Joshua Ross,2025-08-28,alex
10093,USB Flash Drive,750,Luis Mccoy,2025-08-28,cairo
10094,Monitor,15000,Amber Weber,2025-08-28,tanta
10095,Laptop,96000,Jonathan Baker,2025-08-28,cairo
10096,Headphones,2400,Lisa Cole,2025-08-28,cairo
10097,Monitor,9000,Sandra Howard,2025-08-28,tanta
10098,Monitor,30000,Erica Powers,2025-08-28,tanta
10099,Mouse,1000,John Phillips,2025-08-28,cairo
10100,Printer,45000,Tiffany Hansen,2025-08-28,alex
10101,Headphones,7200,William Cooke,2025-08-28,alex
10102,Mouse,1750,Sarah Perez,2025-08-28,tanta
10103,Mouse,750,Timothy Stanley,2025-08-28,alex
10104,Headphones,1600,Donna Jensen,2025-08-28,tanta
10105,Headphones,7200,Lance Kennedy,2025-08-28,cairo
10106,Mouse,1000,Katie Davis,2025-08-28,tanta
10107,Printer,18000,Rhonda Johnson,2025-08-28,cairo
10108,USB Flash Drive,600,Kelly Powers,2025-08-28,cairo
10109,Mouse,1000,Samantha Clark,2025-08-28,tanta
10110,Monitor,12000,Isabella Lee,2025-08-28,cairo
10111,Monitor,21000,Daniel Campbell,2025-08-28,cairo
10112,USB Flash Drive,900,Rachael Reid,2025-08-28,cairo
10113,Monitor,24000,Deborah Johnson,2025-08-28,cairo
10114,Laptop,84000,Roy Morse,2025-08-28,tanta
10115,Printer,36000,Angela Castro,2025-08-28,tanta
10116,Printer,27000,Daniel Ryan,2025-08-28,alex
10117,Laptop,84000,Abigail Khan,2025-08-28,tanta
10118,USB Flash Drive,750,Chelsea Forbes,2025-08-28,tanta
10119,Monitor,9000,Daniel Anderson,2025-08-28,tanta
10120,Monitor,3000,Joy Howell,2025-08-28,tanta
10121,Printer,13500,Erin Wells,2025-08-28,cairo
10122,Laptop,72000,Rachel Waller,2025-08-28,tanta
10123,Monitor,3000,Keith Hill,2025-08-28,cairo
10124,Headphones,2400,Christopher Williams,2025-08-28,alex
10125,Keyboard,5000,Ashley Henry,2025-08-28,tanta
10126,Printer,27000,William Tucker,2025-08-28,cairo
10127,Printer,4500,April Manning,2025-08-28,cairo
10128,Printer,27000,Kyle Moreno,2025-08-28,tanta
10129,Headphones,8000,Emily Perez,2025-08-28,tanta
10130,Laptop,120000,George Mitchell,2025-08-28,tanta
10131,Printer,9000,Gregory Roberts,2025-08-28,cairo
10132,Laptop,84000,Devin Lopez,2025-08-28,tanta
10133,Printer,36000,Jason Gaines,2025-08-28,cairo
10134,USB Flash Drive,300,Kristin Hayes,2025-08-28,tanta
10135,Keyboard,2000,Jennifer Hamilton,2025-08-28,tanta
10136,Headphones,6400,Valerie Phillips,2025-08-28,tanta
10137,Mouse,500,Audrey Smith,2025-08-28,tanta
10138,Laptop,48000,Natasha Phillips,2025-08-28,tanta
10139,Headphones,1600,Suzanne Clark,2025-08-28,alex
10140,Laptop,36000,Cheryl Moran,2025-08-28,alex
10141,Keyboard,4000,Juan House,2025-08-28,tanta
10142,USB Flash Drive,300,Terrence Jackson,2025-08-28,cairo
10143,USB Flash Drive,1500,Sarah Gomez,2025-08-28,tanta
10144,USB Flash Drive,150,Ashley Potter,2025-08-28,tanta
10145,Keyboard,5000,Amber Munoz,2025-08-28,alex
10146,Printer,45000,Donald Edwards,2025-08-28,alex
10147,Monitor,3000,Lisa Harris,2025-08-28,alex
10148,Mouse,1250,Luis Johnson,2025-08-28,cairo
10149,Keyboard,3500,Nicholas Weber,2025-08-28,tanta
10150,USB Flash Drive,1050,Susan Ramirez,2025-08-28,tanta
10151,Keyboard,1500,Vanessa Pierce,2025-08-28,cairo
10152,Headphones,5600,Tracy Taylor,2025-08-28,cairo
10153,Printer,45000,Jennifer Case,2025-08-28,tanta
10154,Monitor,3000,Chad Edwards,2025-08-28,tanta
10155,USB Flash Drive,1050,Laura Jones,2025-08-28,cairo
10156,Mouse,500,Catherine Butler,2025-08-28,cairo
10157,USB Flash Drive,1500,Monica Johnson,2025-08-28,alex
10158,Mouse,750,Samantha Clark,2025-08-28,alex
10159,Laptop,96000,Benjamin Hardin,2025-08-28,alex
10160,Monitor,30000,Laura Jones,2025-08-28,alex
10161,Headphones,800,Michael Willis,2025-08-28,alex
10162,Headphones,800,Gwendolyn Bailey,2025-08-28,cairo
10163,Mouse,1500,David Moore,2025-08-28,alex
10164,Monitor,15000,Laura Austin,2025-08-28,alex
10165,Mouse,250,Donald Edwards,2025-08-28,alex
10166,Keyboard,5000,Jamie Hammond,2025-08-28,tanta
10167,Monitor,6000,Stefanie Jensen,2025-08-28,tanta
10168,Mouse,2250,Claudia Bell,2025-08-28,cairo
10169,USB Flash Drive,150,David Ward,2025-08-28,tanta
10170,Keyboard,5000,Douglas Sanders,2025-08-28,tanta
10171,Mouse,250,Ruben Delacruz,2025-08-28,alex
10172,Mouse,1000,Shane Hunter,2025-08-28,alex
10173,USB Flash Drive,1500,Adrienne Mata,2025-08-28,cairo
10174,Mouse,1500,Walter Cruz,2025-08-28,tanta
10175,Headphones,8000,Jill Snyder,2025-08-28,cairo
10176,Mouse,2000,Alexis Jones,2025-08-28,tanta
10177,Mouse,750,Laurie Calderon,2025-08-28,alex
10178,Keyboard,4000,William Ruiz,2025-08-28,tanta
10179,Headphones,2400,Ashley Fisher,2025-08-28,alex
10180,Keyboard,3000,Christopher Floyd,2025-08-28,tanta
10181,Printer,22500,Frank Mcdaniel,2025-08-28,alex
10182,Mouse,1250,Tamara Scott,2025-08-28,tanta
10183,Monitor,6000,Danielle Turner,2025-08-28,cairo
10184,Monitor,27000,Raymond Ross,2025-08-28,tanta
10185,Laptop,36000,Pamela Young,2025-08-28,alex
10186,Laptop,48000,Christopher Martinez,2025-08-28,cairo
10187,Printer,18000,Andrew Berry,2025-08-28,tanta
10188,Laptop,48000,John Williams,2025-08-28,alex
10189,Laptop,36000,Lisa Gonzalez,2025-08-28,cairo
10190,Keyboard,2000,Larry Davis,2025-08-28,tanta
10191,Headphones,800,Brandon Taylor,2025-08-28,cairo
10192,Mouse,1250,Michael Myers,2025-08-28,cairo
10193,USB Flash Drive,450,Tina Brown,2025-08-28,cairo
10194,Headphones,7200,Michelle Dixon,2025-08-28,cairo
10195,Laptop,24000,Mary Sanchez,2025-08-28,cairo
10196,Mouse,1000,Catherine Butler,2025-08-28,tanta
10197,Keyboard,1000,Karla Hernandez,2025-08-28,tanta
10198,Keyboard,4000,Cheryl Chambers,2025-08-28,cairo
10199,USB Flash Drive,1200,William Bryant,2025-08-28,cairo
10200,Keyboard,4500,Charles Weber,2025-08-28,cairo
10201,Headphones,2400,Mark Wells,2025-08-28,alex
10202,Laptop,48000,Jason Meyers,2025-08-28,cairo
10203,Headphones,3200,Elizabeth Rhodes,2025-08-28,cairo
10204,Laptop,36000,Jesse Dorsey,2025-08-28,alex
10205,Printer,36000,Erin Yates,2025-08-28,cairo
10206,Headphones,4000,Ricky Anderson,2025-08-28,tanta
10207,Keyboard,500,Sonya Taylor,2025-08-28,alex
10208,Keyboard,2500,Jennifer Cox,2025-08-28,alex
10209,Laptop,72000,Michael Cook,2025-08-28,tanta
10210,USB Flash Drive,1350,Darius Robertson,2025-08-28,cairo
10211,USB Flash Drive,1350,Jennifer Cochran,2025-08-28,tanta
10212,Keyboard,500,Sean Carney,2025-08-28,alex
10213,Headphones,4800,Julie Hudson,2025-08-28,cairo
10214,Headphones,3200,Robert Frye,2025-08-28,tanta
10215,Keyboard,3000,Andrew Espinoza,2025-08-28,alex
10216,Headphones,8000,Edward Wolfe,2025-08-28,cairo
10217,USB Flash Drive,1500,Heather Smith,2025-08-28,cairo
10218,Keyboard,4500,Travis Moreno,2025-08-28,cairo
10219,Mouse,1750,Sean Carney,2025-08-28,tanta
10220,Headphones,4800,Zachary Shelton,2025-08-28,tanta
10221,Headphones,4000,Elizabeth Bentley,2025-08-28,tanta
10222,Mouse,1500,Joseph Owens,2025-08-28,cairo
10223,USB Flash Drive,1500,Samuel Lee,2025-08-28,tanta
10224,Keyboard,5000,James Wilson,2025-08-28,tanta
10225,Laptop,120000,Laura Bowers,2025-08-28,alex
10226,Headphones,3200,Edward Bell,2025-08-28,tanta
10227,Headphones,8000,Darius Robertson,2025-08-28,alex
10228,USB Flash Drive,1200,Tammy Wallace,2025-08-28,cairo
10229,Keyboard,3000,Mitchell Lopez,2025-08-28,tanta
10230,Printer,13500,Peter Neal,2025-08-28,tanta
10231,Mouse,500,Brenda Fuentes,2025-08-28,cairo
10232,Keyboard,3500,Haley Colon,2025-08-28,alex
10233,Mouse,2000,Maria Goodwin,2025-08-28,alex
10234,Keyboard,3000,Brian Leonard,2025-08-28,alex
10235,Headphones,4800,Tara Marsh,2025-08-28,cairo
10236,Keyboard,2500,Connie Todd,2025-08-28,tanta
10237,Monitor,9000,Emily Harris,2025-08-28,tanta
10238,Printer,45000,Edward Tucker,2025-08-28,alex
10239,USB Flash Drive,1200,Charles Herring,2025-08-28,tanta
10240,Headphones,4000,Jonathan Harding,2025-08-28,alex
10241,Headphones,6400,Stephen Wilkerson,2025-08-28,tanta
10242,Laptop,96000,Erica Dean,2025-08-28,alex
10243,Keyboard,1500,Jacob Harrell,2025-08-28,tanta
10244,Laptop,60000,Gregory Johnson,2025-08-28,tanta
10245,Keyboard,3500,Caitlin Crawford,2025-08-28,tanta
10246,Printer,9000,Mary Yang,2025-08-28,cairo
10247,Mouse,2000,Craig Vasquez,2025-08-28,cairo
10248,Printer,36000,James Clay,2025-08-28,tanta
10249,USB Flash Drive,300,Todd Brown,2025-08-28,tanta
10250,Keyboard,1500,Ryan Wright,2025-08-28,alex
10251,Mouse,2250,Stephanie Short,2025-08-28,alex
10252,Keyboard,1500,Joel Castaneda,2025-08-28,cairo
10253,Laptop,12000,James Wilson,2025-08-28,tanta
10254,Printer,9000,Karen Foster,2025-08-28,tanta
10255,Headphones,4000,Daniel Mckinney,2025-08-28,alex
10256,Monitor,27000,Michael Hensley,2025-08-28,cairo
10257,Monitor,27000,William Reed,2025-08-28,tanta
10258,Headphones,4000,Frank Perez,2025-08-28,alex
10259,Monitor,9000,Christopher King,2025-08-28,alex
10260,Keyboard,3500,Philip Farrell,2025-08-28,tanta
10261,Keyboard,2500,Katie Martin,2025-08-28,tanta
10262,Printer,27000,Joe Moore,2025-08-28,cairo
10263,Laptop,48000,Jennifer Meyer,2025-08-28,cairo
10264,Keyboard,2000,Mallory Thompson,2025-08-28,tanta
10265,Keyboard,4500,Lee Forbes,2025-08-28,tanta
10266,Monitor,30000,Jennifer Ingram,2025-08-28,alex
10267,Headphones,3200,Margaret Guzman,2025-08-28,cairo
10268,USB Flash Drive,900,James Winters,2025-08-28,cairo
10269,Headphones,5600,Benjamin Chapman,2025-08-28,tanta
10270,Mouse,1500,Amanda Garcia,2025-08-28,alex
10271,Headphones,4800,Shaun Lara,2025-08-28,cairo
10272,Mouse,500,Kenneth Reed,2025-08-28,tanta
10273,Mouse,500,Laura Nelson,2025-08-28,alex
10274,Laptop,24000,Jenna Lee,2025-08-28,cairo
10275,Headphones,4800,Stephanie Perez,2025-08-28,tanta
10276,Laptop,120000,Erin Wells,2025-08-28,cairo
10277,Monitor,12000,Kenneth Patrick,2025-08-28,tanta
10278,Headphones,8000,Willie Munoz,2025-08-28,tanta
10279,Mouse,1750,Steven Rodriguez,2025-08-28,alex
10280,Mouse,1000,Tami Ortega,2025-08-28,cairo
10281,Keyboard,1500,Leslie Austin,2025-08-28,tanta
10282,Keyboard,2000,Sarah Villegas,2025-08-28,cairo
10283,Mouse,500,George Martin,2025-08-28,alex
10284,Headphones,1600,Nicole Fox,2025-08-28,cairo
10285,Headphones,6400,Brandon Pierce,2025-08-28,tanta
10286,Laptop,60000,Lauren Baker,2025-08-28,alex
10287,Laptop,96000,Tammy Robinson,2025-08-28,tanta
10288,Mouse,1750,Eddie Stewart,2025-08-28,tanta
10289,Monitor,21000,Angelica Middleton,2025-08-28,alex
10290,Laptop,96000,Lisa Cowan,2025-08-28,alex
10291,Headphones,4800,Robert Nicholson,2025-08-28,tanta
10292,USB Flash Drive,1200,Erica Powers,2025-08-28,tanta
10293,USB Flash Drive,300,Michael Brown,2025-08-28,cairo
10294,Monitor,27000,Brian Graham,2025-08-28,cairo
10295,Monitor,24000,Bridget Downs,2025-08-28,tanta
10296,Printer,36000,Richard Allen,2025-08-28,alex
10297,Mouse,1250,Kurt Mathis,2025-08-28,cairo
10298,USB Flash Drive,750,Jessica Perkins,2025-08-28,cairo
10299,Keyboard,2000,Elizabeth Jackson,2025-08-28,tanta
10300,Mouse,250,Emily Harris,2025-08-28,tanta
10301,Printer,9000,Marco Edwards,2025-08-28,tanta
10302,Keyboard,2500,Haley Colon,2025-08-28,cairo
10303,Keyboard,4500,Patricia Jennings,2025-08-28,tanta
10304,Monitor,21000,Mike Lopez,2025-08-28,alex
10305,Printer,27000,Samuel Lopez,2025-08-28,cairo
10306,Monitor,12000,Pamela Silva,2025-08-28,cairo
10307,Monitor,15000,Richard Hernandez,2025-08-28,tanta
10308,Headphones,8000,Keith Martinez,2025-08-28,cairo
10309,Laptop,12000,Lisa Lee,2025-08-28,tanta
10310,Laptop,12000,Jessica Richardson,2025-08-28,alex
10311,Printer,45000,Darren Lee,2025-08-28,alex
10312,Mouse,1000,Cindy Hansen,2025-08-28,tanta
10313,Headphones,3200,Charles Everett,2025-08-28,alex
10314,Headphones,4800,Johnny Lane,2025-08-28,tanta
10315,Mouse,2500,Barbara Mendoza,2025-08-28,alex
10316,USB Flash Drive,300,Roy Robertson,2025-08-28,cairo
10317,USB Flash Drive,300,Donald Bennett,2025-08-28,tanta
10318,Keyboard,3500,Jennifer Marshall,2025-08-28,cairo
10319,Keyboard,2500,Joseph Cowan,2025-08-28,alex
10320,Headphones,800,Kimberly Jordan,2025-08-28,alex
10321,USB Flash Drive,900,David Jones,2025-08-28,alex
10322,Monitor,12000,Mallory Foster,2025-08-28,alex
10323,USB Flash Drive,1500,Kelsey Harrington,2025-08-28,cairo
10324,Mouse,2250,Adam Roberts,2025-08-28,tanta
10325,Monitor,21000,Adam Ward,2025-08-28,alex
10326,Mouse,2500,Terry Miller,2025-08-28,alex
10327,Headphones,7200,Michelle Cook,2025-08-28,tanta
10328,Headphones,800,James Anderson,2025-08-28,tanta
10329,Mouse,250,Joshua Munoz,2025-08-28,alex
10330,Mouse,500,Mark Wells,2025-08-28,cairo
10331,Keyboard,3000,Emily Simmons,2025-08-28,tanta
10332,USB Flash Drive,150,Shawn Long,2025-08-28,alex
10333,Mouse,250,Nathan Willis,2025-08-28,tanta
10334,Mouse,2500,John Larson,2025-08-28,cairo
10335,Headphones,2400,Jessica Richardson,2025-08-28,cairo
10336,Monitor,30000,Mario Sutton,2025-08-28,alex
10337,Monitor,18000,Robert Kemp,2025-08-28,tanta
10338,Printer,9000,Angela Thomas,2025-08-28,cairo
10339,Laptop,120000,Michael Jones,2025-08-28,tanta
10340,USB Flash Drive,300,Maria Goodwin,2025-08-28,cairo
10341,Laptop,72000,Frances Hendrix,2025-08-28,alex
10342,Mouse,1500,Jennifer Houston,2025-08-28,cairo
10343,Monitor,18000,Tara Edwards,2025-08-28,alex
10344,Printer,36000,Tara Edwards,2025-08-28,alex
10345,Laptop,96000,Jason Gutierrez,2025-08-28,cairo
10346,Printer,9000,Sophia Parker,2025-08-28,alex
10347,Printer,36000,Kelly Weber,2025-08-28,cairo
10348,USB Flash Drive,300,Latoya Carey,2025-08-28,cairo
10349,USB Flash Drive,1350,Danielle Walker,2025-08-28,tanta
10350,Printer,27000,Sandra Howard,2025-08-28,cairo
10351,Monitor,6000,Kristin Montgomery,2025-08-28,cairo
10352,USB Flash Drive,600,Dillon Smith,2025-08-28,cairo
10353,USB Flash Drive,900,Scott Smith,2025-08-28,alex
10354,Printer,9000,Jennifer Ingram,2025-08-28,tanta
10355,USB Flash Drive,1200,Julia Mack,2025-08-28,cairo
10356,USB Flash Drive,1350,Andrew Vance,2025-08-28,cairo
10357,Keyboard,4000,Erika Owens,2025-08-28,tanta
10358,Laptop,48000,Dana Wolf,2025-08-28,alex
10359,Monitor,12000,Matthew Khan,2025-08-28,cairo
10360,Printer,31500,Christina Wilson,2025-08-28,cairo
10361,Monitor,15000,Jason Cooper,2025-08-28,tanta
10362,USB Flash Drive,1500,Nathan Miller,2025-08-28,tanta
10363,Keyboard,3000,Aaron Lee,2025-08-28,cairo
10364,Laptop,36000,Johnny Lane,2025-08-28,alex
10365,Keyboard,1500,Anthony Johnson,2025-08-28,tanta
10366,Monitor,30000,John Munoz,2025-08-28,cairo
10367,Mouse,500,Lance Miller,2025-08-28,cairo
10368,Headphones,7200,Patricia Howard,2025-08-28,cairo
10369,Laptop,84000,Amanda Gutierrez,2025-08-28,cairo
10370,Keyboard,1500,Sarah White,2025-08-28,alex
10371,Mouse,500,Eric Lewis,2025-08-28,alex
10372,Printer,9000,Patricia Harris,2025-08-28,cairo
10373,USB Flash Drive,750,Matthew Phillips,2025-08-28,alex
10374,Laptop,84000,Frances Hendrix,2025-08-28,alex
10375,Headphones,2400,Kristen Flynn,2025-08-28,cairo
10376,Printer,45000,Lucas Fowler,2025-08-28,tanta
10377,Keyboard,5000,Jennifer Cervantes,2025-08-28,alex
10378,Laptop,12000,Michelle Williams,2025-08-28,tanta
10379,Printer,9000,Natalie Mcpherson,2025-08-28,tanta
10380,Keyboard,3500,George Huber,2025-08-28,tanta
10381,Keyboard,1000,Mary Larson,2025-08-28,alex
10382,Printer,22500,Susan Holland,2025-08-28,tanta
10383,Keyboard,2500,Amber Mcclure,2025-08-28,tanta
10384,USB Flash Drive,750,Lucas Fowler,2025-08-28,alex
10385,Headphones,8000,Jamie Hammond,2025-08-28,cairo
10386,Mouse,2500,Erica Bell,2025-08-28,tanta
10387,Printer,31500,Jacob Black,2025-08-28,cairo
10388,Printer,36000,Casey Morton,2025-08-28,cairo
10389,Mouse,750,Cynthia West,2025-08-28,cairo
10390,Laptop,84000,Keith Hill,2025-08-28,cairo
10391,Laptop,120000,Stacy Garcia,2025-08-28,cairo
10392,USB Flash Drive,600,Brandi Bailey,2025-08-28,alex
10393,Mouse,1250,Susan Holland,2025-08-28,tanta
10394,Mouse,250,Ryan Leblanc,2025-08-28,tanta
10395,Printer,40500,Deborah Hardy,2025-08-28,tanta
10396,USB Flash Drive,900,Charles Scott,2025-08-28,alex
10397,USB Flash Drive,1350,Joseph Cowan,2025-08-28,tanta
